gageDepth,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
-2.65,0,0,0,0,0,0,0,0,0,0,80328.5,1130256,2890042.5,2545544,5904797,3490798,4613073.5,2937042,5878774.5,4351090.5,4365526.5,2778434,6230083.5,4398902.5,4461276,2837755.5,6047677.5,4687804,4451474.5,2760912,6354929,5071610.5,5175906.5,2932917,6304168,4692155,5293076.5,3673611,7188984.5,5933097,5945266,3599520.5,8447809.5,4973612.5,5811367,2809637,5599060,331795.5
-2.64,0,0,0,0,0,0,0,0,0,0,80151.4,1126937.8,2881006.8,2537597,5886869.8,3479753.8,4599134.4,2927879.4,5860378.2,4337965.8,4352141.6,2770137.8,6210845.8,4385005.2,4447413.2,2829213.8,6029238.8,4673421.8,4437737.6,2752327.4,6335155,5055866.2,5160134,2924016.4,6285248.8,4677541.2,5277038.6,3662641.4,7167231,5914558.6,5927713,3588649.2,8422293.8,4958450,5793015.4,2800808.2,5580708,330574
-2.63,0,0,0,0,0,0,0,0,0,0,79974.3,1123619.6,2871971.1,2529650,5868942.6,3468709.6,4585195.3,2918716.8,5841981.9,4324841.1,4338756.7,2761841.6,6191608.1,4371107.9,4433550.4,2820672.1,6010800.1,4659039.6,4424000.7,2743742.8,6315381,5040121.9,5144361.5,2915115.8,6266329.6,4662927.4,5261000.7,3651671.8,7145477.5,5896020.2,5910160,3577777.9,8396778.1,4943287.5,5774663.8,2791979.4,5562356,329352.5
-2.62,0,0,0,0,0,0,0,0,0,0,79797.2,1120301.4,2862935.4,2521703,5851015.4,3457665.4,4571256.2,2909554.2,5823585.6,4311716.4,4325371.8,2753545.4,6172370.4,4357210.6,4419687.6,2812130.4,5992361.4,4644657.4,4410263.8,2735158.2,6295607,5024377.6,5128589,2906215.2,6247410.4,4648313.6,5244962.8,3640702.2,7123724,5877481.8,5892607,3566906.6,8371262.4,4928125,5756312.2,2783150.6,5544004,328131
-2.61,0,0,0,0,0,0,0,0,0,0,79620.1,1116983.2,2853899.7,2513756,5833088.2,3446621.2,4557317.1,2900391.6,5805189.3,4298591.7,4311986.9,2745249.2,6153132.7,4343313.3,4405824.8,2803588.7,5973922.7,4630275.2,4396526.9,2726573.6,6275833,5008633.3,5112816.5,2897314.6,6228491.2,4633699.8,5228924.9,3629732.6,7101970.5,5858943.4,5875054,3556035.3,8345746.7,4912962.5,5737960.6,2774321.8,5525652,326909.5
-2.6,0,0,0,0,0,0,0,0,0,0,79443,1113665,2844864,2505809,5815161,3435577,4543378,2891229,5786793,4285467,4298602,2736953,6133895,4329416,4391962,2795047,5955484,4615893,4382790,2717989,6256059,4992889,5097044,2888414,6209572,4619086,5212887,3618763,7080217,5840405,5857501,3545164,8320231,4897800,5719609,2765493,5507300,325688
-2.59,0,0,0,0,0,0,0,0,0,0,79279.3,1110585.8,2836486.4,2498446.1,5798539.7,3425353.8,4530454.2,2882730.3,5769759,4273278.8,4286181.8,2729247,6116053.7,4316542.2,4379100.2,2787110.1,5938383.4,4602550.3,4370041.6,2710036.6,6237740,4978301.8,5082404,2880160.7,6192016.1,4605550.1,5198003,3608579.6,7060074,5823236.5,5841186.8,3535095.6,8296589.5,4883740.4,5702631.9,2757297.7,5490294.6,324560.9
-2.58,0,0,0,0,0,0,0,0,0,0,79115.6,1107506.6,2828108.8,2491083.2,5781918.4,3415130.6,4517530.4,2874231.6,5752725,4261090.6,4273761.6,2721541,6098212.4,4303668.4,4366238.4,2779173.2,5921282.8,4589207.6,4357293.2,2702084.2,6219421,4963714.6,5067764,2871907.4,6174460.2,4592014.2,5183119,3598396.2,7039931,5806068,5824872.6,3525027.2,8272948,4869680.8,5685654.8,2749102.4,5473289.2,323433.8
-2.57,0,0,0,0,0,0,0,0,0,0,78951.9,1104427.4,2819731.2,2483720.3,5765297.1,3404907.4,4504606.6,2865732.9,5735691,4248902.4,4261341.4,2713835,6080371.1,4290794.6,4353376.6,2771236.3,5904182.2,4575864.9,4344544.8,2694131.8,6201102,4949127.4,5053124,2863654.1,6156904.3,4578478.3,5168235,3588212.8,7019788,5788899.5,5808558.4,3514958.8,8249306.5,4855621.2,5668677.7,2740907.1,5456283.8,322306.7
-2.56,0,0,0,0,0,0,0,0,0,0,78788.2,1101348.2,2811353.6,2476357.4,5748675.8,3394684.2,4491682.8,2857234.2,5718657,4236714.2,4248921.2,2706129,6062529.8,4277920.8,4340514.8,2763299.4,5887081.6,4562522.2,4331796.4,2686179.4,6182783,4934540.2,5038484,2855400.8,6139348.4,4564942.4,5153351,3578029.4,6999645,5771731,5792244.2,3504890.4,8225665,4841561.6,5651700.6,2732711.8,5439278.4,321179.6
