gageDepth,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
-1.68,0,0,0,0,0,0,0,0,0,11934.83,272206.82,741242.11,650882.2,1410351.6,871870.42,1081968.06,740303.11,1404249.59,1067417.47,1065689.64,688562.36,1524982.91,1076321.72,1114303.8,746614.3,1409029.64,1118209.69,1091059.07,685301.35,1497531.34,1222978.46,1271712.23,697720.81,1478514.35,1132561.16,1275990.87,851157.65,1704718.84,1373464.29,1404013.21,805361.49,1882089.48,1145719.53,1355786.62,710516.6,1399855.58,97018.65,0
-1.67,0,0,0,0,0,0,0,0,0,11906.43,271594.54,739624,649442.82,1407007.04,869894.74,1079404.99,738636.03,1400881.45,1064993.83,1063196.86,686923.51,1521402.49,1073774.02,1111684.11,744930.54,1405725.68,1115523.85,1088518.77,683711.8,1493910.84,1220074.62,1268786.41,696111.6,1475003.63,1129884.09,1273084.97,849200.12,1700676.6,1370239.59,1400774.26,803488.4,1877502.53,1143026.03,1352523.23,708868.85,1396589.85,96820.37,0
-1.66,0,0,0,0,0,0,0,0,0,11878.04,270982.27,738005.9,648003.45,1403662.48,867919.05,1076841.91,736968.95,1397513.32,1062570.19,1060704.07,685284.67,1517822.06,1071226.32,1109064.42,743246.77,1402421.72,1112838,1085978.46,682122.24,1490290.34,1217170.77,1265860.6,694502.38,1471492.9,1127207.01,1270179.08,847242.6,1696634.36,1367014.89,1397535.3,801615.32,1872915.59,1140332.53,1349259.83,707221.1,1393324.12,96622.09,0
-1.65,0,0,0,0,0,0,0,0,0,11849.64,270369.99,736387.79,646564.07,1400317.92,865943.37,1074278.83,735301.87,1394145.18,1060146.55,1058211.29,683645.83,1514241.63,1068678.62,1106444.72,741563.01,1399117.76,1110152.16,1083438.16,680532.69,1486669.84,1214266.93,1262934.78,692893.17,1467982.18,1124529.94,1267273.18,845285.07,1692592.12,1363790.19,1394296.35,799742.23,1868328.64,1137639.03,1345996.43,705573.35,1390058.39,96423.8,0
-1.64,0,0,0,0,0,0,0,0,0,11821.24,269757.71,734769.68,645124.7,1396973.36,863967.68,1071715.75,733634.79,1390777.05,1057722.91,1055718.5,682006.98,1510661.2,1066130.92,1103825.03,739879.24,1395813.8,1107466.31,1080897.85,678943.14,1483049.35,1211363.08,1260008.97,691283.96,1464471.46,1121852.87,1264367.28,843327.55,1688549.88,1360565.49,1391057.4,797869.14,1863741.69,1134945.52,1342733.04,703925.6,1386792.66,96225.52,0
-1.63,0,0,0,0,0,0,0,0,0,11792.84,269145.44,733151.57,643685.32,1393628.8,861992,1069152.67,731967.72,1387408.91,1055299.27,1053225.71,680368.14,1507080.78,1063583.22,1101205.33,738195.47,1392509.84,1104780.47,1078357.55,677353.59,1479428.85,1208459.24,1257083.15,689674.74,1460960.74,1119175.8,1261461.38,841370.02,1684507.64,1357340.79,1387818.45,795996.05,1859154.74,1132252.02,1339469.64,702277.85,1383526.93,96027.24,0
-1.62,0,0,0,0,0,0,0,0,0,11764.44,268533.16,731533.47,642245.95,1390284.24,860016.31,1066589.6,730300.64,1384040.78,1052875.63,1050732.93,678729.29,1503500.35,1061035.52,1098585.64,736511.71,1389205.89,1102094.62,1075817.24,675764.03,1475808.35,1205555.39,1254157.34,688065.53,1457450.02,1116498.72,1258555.49,839412.5,1680465.4,1354116.09,1384579.5,794122.96,1854567.8,1129558.52,1336206.25,700630.09,1380261.2,95828.96,0
-1.61,0,0,0,0,0,0,0,0,0,11736.04,267920.89,729915.36,640806.57,1386939.68,858040.63,1064026.52,728633.56,1380672.65,1050451.98,1048240.14,677090.45,1499919.92,1058487.82,1095965.94,734827.94,1385901.93,1099408.78,1073276.94,674174.48,1472187.85,1202651.55,1251231.52,686456.32,1453939.3,1113821.65,1255649.59,837454.98,1676423.15,1350891.39,1381340.54,792249.87,1849980.85,1126865.02,1332942.85,698982.34,1376995.47,95630.67,0
-1.6,0,0,0,0,0,0,0,0,0,11707.64,267308.61,728297.25,639367.2,1383595.12,856064.94,1061463.44,726966.48,1377304.51,1048028.34,1045747.35,675451.6,1496339.5,1055940.11,1093346.25,733144.18,1382597.97,1096722.93,1070736.64,672584.93,1468567.36,1199747.7,1248305.71,684847.1,1450428.58,1111144.58,1252743.69,835497.45,1672380.91,1347666.68,1378101.59,790376.79,1845393.9,1124171.52,1329679.45,697334.59,1373729.74,95432.39,0
-1.59,0,0,0,0,0,0,0,0,0,11680.79,266724.72,726751.5,637993.47,1380426.95,854181.84,1059033.2,725376.36,1374124.41,1045718.48,1043374.97,673892.99,1492948.51,1053523.01,1090853.06,731558.19,1379460.41,1094180.84,1068321.9,671073.45,1465137.37,1196988.89,1245522.45,683314.96,1447098.32,1108605.9,1249984.3,833633.33,1668549.52,1344603.93,1375030.57,788594.34,1841062.07,1121616.78,1326594.43,695765.78,1370648.22,95242.22,0
-1.58,0,0,0,0,0,0,0,0,0,11653.94,266140.82,725205.76,636619.74,1377258.77,852298.74,1056602.96,723786.23,1370944.31,1043408.62,1041002.58,672334.38,1489557.52,1051105.9,1088359.87,729972.21,1376322.85,1091638.76,1065907.17,669561.97,1461707.39,1194230.08,1242739.2,681782.82,1443768.06,1106067.22,1247224.91,831769.2,1664718.12,1341541.17,1371959.56,786811.88,1836730.25,1119062.04,1323509.42,694196.98,1367566.69,95052.04,0
-1.57,0,0,0,0,0,0,0,0,0,11627.08,265556.93,723660.01,635246.01,1374090.6,850415.64,1054172.71,722196.1,1367764.21,1041098.75,1038630.19,670775.77,1486166.53,1048688.79,1085866.69,728386.23,1373185.3,1089096.67,1063492.44,668050.5,1458277.41,1191471.26,1239955.94,680250.68,1440437.81,1103528.54,1244465.52,829905.08,1660886.72,1338478.41,1368888.54,785029.43,1832398.42,1116507.3,1320424.4,692628.17,1364485.16,94861.87,0
-1.56,0,0,0,0,0,0,0,0,0,11600.23,264973.03,722114.26,633872.29,1370922.43,848532.53,1051742.47,720605.98,1364584.11,1038788.89,1036257.8,669217.15,1482775.54,1046271.68,1083373.5,726800.25,1370047.74,1086554.58,1061077.7,666539.02,1454847.43,1188712.45,1237172.69,678718.53,1437107.55,1100989.86,1241706.13,828040.96,1657055.33,1335415.65,1365817.52,783246.98,1828066.6,1113952.55,1317339.38,691059.36,1361403.64,94671.7,0
-1.55,0,0,0,0,0,0,0,0,0,11573.38,264389.14,720568.52,632498.56,1367754.26,846649.43,1049312.23,719015.85,1361404.01,1036479.03,1033885.41,667658.54,1479384.55,1043854.58,1080880.31,725214.27,1366910.18,1084012.49,1058662.97,665027.55,1451417.45,1185953.64,1234389.43,677186.39,1433777.29,1098451.18,1238946.74,826176.84,1653223.93,1332352.89,1362746.5,781464.53,1823734.77,1111397.81,1314254.36,689490.56,1358322.11,94481.53,0
-1.54,0,0,0,0,0,0,0,0,0,11546.53,263805.24,719022.77,631124.83,1364586.09,844766.33,1046881.98,717425.72,1358223.91,1034169.16,1031513.03,666099.93,1475993.56,1041437.47,1078387.13,723628.29,1363772.62,1081470.4,1056248.24,663516.07,1447987.46,1183194.82,1231606.17,675654.25,1430447.03,1095912.51,1236187.35,824312.71,1649392.54,1329290.14,1359675.48,779682.08,1819402.94,1108843.07,1311169.34,687921.75,1355240.58,94291.36,0
-1.53,0,0,0,0,0,0,0,0,0,11519.68,263221.35,717477.02,629751.1,1361417.91,842883.23,1044451.74,715835.6,1355043.8,1031859.3,1029140.64,664541.31,1472602.58,1039020.36,1075893.94,722042.31,1360635.07,1078928.32,1053833.5,662004.59,1444557.48,1180436.01,1228822.92,674122.11,1427116.77,1093373.83,1233427.95,822448.59,1645561.14,1326227.38,1356604.47,777899.63,1815071.12,1106288.33,1308084.32,686352.94,1352159.05,94101.19,0
-1.52,0,0,0,0,0,0,0,0,0,11492.82,262637.45,715931.27,628377.37,1358249.74,841000.12,1042021.5,714245.47,1351863.7,1029549.44,1026768.25,662982.7,1469211.59,1036603.25,1073400.75,720456.33,1357497.51,1076386.23,1051418.77,660493.12,1441127.5,1177677.2,1226039.66,672589.97,1423786.52,1090835.15,1230668.56,820584.47,1641729.74,1323164.62,1353533.45,776117.18,1810739.29,1103733.59,1304999.3,684784.13,1349077.53,93911.01,0
-1.51,0,0,0,0,0,0,0,0,0,11465.97,262053.56,714385.53,627003.64,1355081.57,839117.02,1039591.26,712655.34,1348683.6,1027239.57,1024395.86,661424.09,1465820.6,1034186.15,1070907.57,718870.35,1354359.95,1073844.14,1049004.04,658981.64,1437697.52,1174918.38,1223256.41,671057.82,1420456.26,1088296.47,1227909.17,818720.34,1637898.35,1320101.86,1350462.43,774334.73,1806407.47,1101178.85,1301914.28,683215.33,1345996,93720.84,0
-1.5,0,0,0,0,0,0,0,0,0,11439.12,261469.66,712839.78,625629.92,1351913.4,837233.92,1037161.01,711065.22,1345503.5,1024929.71,1022023.47,659865.47,1462429.61,1031769.04,1068414.38,717284.36,1351222.4,1071302.05,1046589.3,657470.16,1434267.54,1172159.57,1220473.15,669525.68,1417126,1085757.79,1225149.78,816856.22,1634066.95,1317039.1,1347391.41,772552.28,1802075.64,1098624.11,1298829.26,681646.52,1342914.47,93530.67,0
-1.49,0,0,0,0,0,0,0,0,0,11413.69,260912.18,711361.54,624322.93,1348922.12,835437.23,1034860.6,709546.98,1342486.14,1022725.71,1019769.62,658386.5,1459216.71,1029474.27,1066038.78,715777.14,1348238.75,1068882.29,1044287.29,656039.73,1431012.08,1169542.69,1217833.89,668065.16,1413975.5,1083364.66,1222517.13,815082.66,1630429.3,1314131.95,1344487.5,770854.08,1797960.18,1096204.26,1295893.72,680151.06,1339995.53,93348.15,0
-1.48,0,0,0,0,0,0,0,0,0,11388.26,260354.69,709883.3,623015.95,1345930.85,833640.55,1032560.19,708028.75,1339468.77,1020521.71,1017515.77,656907.53,1456003.8,1027179.5,1063663.18,714269.92,1345255.1,1066462.52,1041985.28,654609.29,1427756.62,1166925.8,1215194.62,666604.63,1410825,1080971.54,1219884.49,813309.09,1626791.65,1311224.8,1341583.59,769155.88,1793844.72,1093784.42,1292958.17,678655.59,1337076.59,93165.63,0
-1.47,0,0,0,0,0,0,0,0,0,11362.83,259797.21,708405.05,621708.97,1342939.57,831843.87,1030259.78,706510.51,1336451.4,1018317.71,1015261.92,655428.56,1452790.9,1024884.72,1061287.58,712762.7,1342271.46,1064042.76,1039683.27,653178.85,1424501.16,1164308.92,1212555.36,665144.11,1407674.49,1078578.41,1217251.84,811535.53,1623154,1308317.65,1338679.67,767457.68,1789729.26,1091364.58,1290022.63,677160.13,1334157.64,92983.11,0
-1.46,0,0,0,0,0,0,0,0,0,11337.4,259239.72,706926.81,620401.99,1339948.3,830047.18,1027959.38,704992.27,1333434.04,1016113.71,1013008.06,653949.59,1449578,1022589.95,1058911.98,711255.47,1339287.81,1061622.99,1037381.26,651748.41,1421245.71,1161692.03,1209916.1,663683.59,1404523.99,1076185.29,1214619.19,809761.97,1619516.35,1305410.5,1335775.76,765759.48,1785613.79,1088944.73,1287087.08,675664.67,1331238.7,92800.58,0
-1.45,0,0,0,0,0,0,0,0,0,11311.97,258682.24,705448.57,619095.01,1336957.02,828250.5,1025658.97,703474.04,1330416.67,1013909.72,1010754.21,652470.61,1446365.09,1020295.18,1056536.37,709748.25,1336304.16,1059203.23,1035079.25,650317.97,1417990.25,1159075.15,1207276.83,662223.06,1401373.49,1073792.16,1211986.55,807988.4,1615878.7,1302503.35,1332871.85,764061.29,1781498.33,1086524.89,1284151.54,674169.2,1328319.76,92618.06,0
-1.44,0,0,0,0,0,0,0,0,0,11286.54,258124.75,703970.33,617788.02,1333965.74,826453.81,1023358.56,701955.8,1327399.3,1011705.72,1008500.36,650991.64,1443152.19,1018000.41,1054160.77,708241.03,1333320.52,1056783.46,1032777.24,648887.54,1414734.79,1156458.27,1204637.57,660762.54,1398222.99,1071399.03,1209353.9,806214.84,1612241.05,1299596.2,1329967.94,762363.09,1777382.87,1084105.05,1281216,672673.74,1325400.82,92435.54,0
-1.43,0,0,0,0,0,0,0,0,0,11261.11,257567.27,702492.09,616481.04,1330974.47,824657.13,1021058.15,700437.56,1324381.94,1009501.72,1006246.5,649512.67,1439939.29,1015705.63,1051785.17,706733.81,1330336.87,1054363.7,1030475.23,647457.1,1411479.33,1153841.38,1201998.31,659302.01,1395072.49,1069005.91,1206721.25,804441.27,1608603.4,1296689.05,1327064.02,760664.89,1773267.41,1081685.2,1278280.45,671178.28,1322481.87,92253.02,0
-1.42,0,0,0,0,0,0,0,0,0,11235.68,257009.78,701013.84,615174.06,1327983.19,822860.45,1018757.74,698919.33,1321364.57,1007297.72,1003992.65,648033.7,1436726.38,1013410.86,1049409.57,705226.58,1327353.22,1051943.93,1028173.21,646026.66,1408223.88,1151224.5,1199359.04,657841.49,1391921.99,1066612.78,1204088.61,802667.71,1604965.75,1293781.9,1324160.11,758966.69,1769151.95,1079265.36,1275344.91,669682.81,1319562.93,92070.5,0
-1.41,0,0,0,0,0,0,0,0,0,11210.25,256452.3,699535.6,613867.08,1324991.92,821063.76,1016457.33,697401.09,1318347.2,1005093.72,1001738.8,646554.72,1433513.48,1011116.09,1047033.97,703719.36,1324369.58,1049524.17,1025871.2,644596.22,1404968.42,1148607.61,1196719.78,656380.96,1388771.48,1064219.66,1201455.96,800894.15,1601328.1,1290874.75,1321256.2,757268.49,1765036.49,1076845.51,1272409.36,668187.35,1316643.99,91887.98,0
-1.4,0,0,0,0,0,0,0,0,0,11184.82,255894.82,698057.36,612560.09,1322000.64,819267.08,1014156.92,695882.85,1315329.84,1002889.72,999484.95,645075.75,1430300.58,1008821.32,1044658.37,702212.14,1321385.93,1047104.4,1023569.19,643165.78,1401712.96,1145990.73,1194080.51,654920.44,1385620.98,1061826.53,1198823.31,799120.58,1597690.45,1287967.6,1318352.29,755570.29,1760921.03,1074425.67,1269473.82,666691.89,1313725.05,91705.45,0
-1.39,0,0,0,0,0,0,0,0,0,11160.71,255362.02,696642.3,611309.77,1319157.54,817560.24,1011966.7,694435.42,1312467.27,1000784.45,997334.57,643670.29,1427250.73,1006640.75,1042392.15,700784.88,1318541.58,1044804.5,1021376.23,641800.33,1398616.25,1143495.16,1191559.91,653526.68,1382632.02,1059566.2,1196308.93,797427.78,1594240.9,1285198.55,1315578.95,753953.47,1757014.92,1072124.99,1266683.41,665267.52,1310946.33,91530.13,0
-1.38,0,0,0,0,0,0,0,0,0,11136.59,254829.23,695227.24,610059.44,1316314.45,815853.41,1009776.49,692987.98,1309604.71,998679.18,995184.19,642264.84,1424200.88,1004460.19,1040125.93,699357.63,1315697.23,1042504.59,1019183.26,640434.88,1395519.55,1140999.6,1189039.3,652132.92,1379643.05,1057305.87,1193794.55,795734.97,1590791.35,1282429.5,1312805.61,752336.65,1753108.81,1069824.32,1263893.01,663843.16,1308167.61,91354.8,0
-1.37,0,0,0,0,0,0,0,0,0,11112.47,254296.43,693812.17,608809.11,1313471.35,814146.57,1007586.27,691540.55,1306742.14,996573.92,993033.81,640859.38,1421151.03,1002279.62,1037859.71,697930.37,1312852.88,1040204.69,1016990.29,639069.42,1392422.84,1138504.03,1186518.69,650739.17,1376654.08,1055045.54,1191280.17,794042.17,1587341.8,1279660.45,1310032.27,750719.83,1749202.7,1067523.64,1261102.61,662418.8,1305388.89,91179.48,0
-1.36,0,0,0,0,0,0,0,0,0,11088.35,253763.64,692397.11,607558.79,1310628.25,812439.74,1005396.05,690093.12,1303879.58,994468.65,990883.44,639453.92,1418101.18,1000099.05,1035593.49,696503.11,1310008.53,1037904.78,1014797.32,637703.97,1389326.13,1136008.47,1183998.08,649345.41,1373665.12,1052785.21,1188765.8,792349.37,1583892.26,1276891.41,1307258.93,749103.01,1745296.59,1065222.97,1258312.2,660994.44,1302610.18,91004.16,0
-1.35,0,0,0,0,0,0,0,0,0,11064.23,253230.84,690982.05,606308.46,1307785.15,810732.9,1003205.84,688645.68,1301017.01,992363.38,988733.06,638048.46,1415051.33,997918.49,1033327.27,695075.86,1307164.18,1035604.88,1012604.36,636338.52,1386229.42,1133512.9,1181477.47,647951.65,1370676.15,1050524.88,1186251.42,790656.56,1580442.71,1274122.36,1304485.59,747486.18,1741390.48,1062922.29,1255521.8,659570.08,1299831.46,90828.83,0
-1.34,0,0,0,0,0,0,0,0,0,11040.12,252698.05,689566.99,605058.13,1304942.05,809026.07,1001015.62,687198.25,1298154.45,990258.11,986582.68,636643,1412001.48,995737.92,1031061.05,693648.6,1304319.83,1033304.98,1010411.39,634973.06,1383132.72,1131017.34,1178956.86,646557.89,1367687.19,1048264.55,1183737.04,788963.76,1576993.16,1271353.31,1301712.25,745869.36,1737484.38,1060621.61,1252731.39,658145.71,1297052.74,90653.51,0
-1.33,0,0,0,0,0,0,0,0,0,11016,252165.25,688151.92,603807.81,1302098.96,807319.23,998825.41,685750.81,1295291.88,988152.84,984432.3,635237.55,1408951.63,993557.36,1028794.83,692221.34,1301475.48,1031005.07,1008218.42,633607.61,1380036.01,1128521.77,1176436.25,645164.13,1364698.22,1046004.22,1181222.66,787270.95,1573543.61,1268584.26,1298938.92,744252.54,1733578.27,1058320.94,1249940.99,656721.35,1294274.02,90478.18,0
-1.32,0,0,0,0,0,0,0,0,0,10991.88,251632.46,686736.86,602557.48,1299255.86,805612.4,996635.19,684303.38,1292429.32,986047.57,982281.92,633832.09,1405901.78,991376.79,1026528.61,690794.09,1298631.13,1028705.17,1006025.46,632242.16,1376939.3,1126026.21,1173915.64,643770.37,1361709.26,1043743.89,1178708.28,785578.15,1570094.06,1265815.21,1296165.58,742635.72,1729672.16,1056020.26,1247150.58,655296.99,1291495.31,90302.86,0
-1.31,0,0,0,0,0,0,0,0,0,10967.76,251099.66,685321.8,601307.15,1296412.76,803905.56,994444.97,682855.94,1289566.75,983942.3,980131.55,632426.63,1402851.93,989196.22,1024262.39,689366.83,1295786.77,1026405.26,1003832.49,630876.7,1373842.59,1123530.64,1171395.03,642376.61,1358720.29,1041483.56,1176193.9,783885.35,1566644.51,1263046.16,1293392.24,741018.9,1725766.05,1053719.58,1244360.18,653872.63,1288716.59,90127.53,0
-1.3,0,0,0,0,0,0,0,0,0,10943.65,250566.87,683906.74,600056.83,1293569.66,802198.73,992254.76,681408.51,1286704.19,981837.03,977981.17,631021.17,1399802.09,987015.66,1021996.17,687939.57,1292942.42,1024105.36,1001639.52,629511.25,1370745.89,1121035.08,1168874.43,640982.86,1355731.32,1039223.23,1173679.52,782192.54,1563194.96,1260277.11,1290618.9,739402.07,1721859.94,1051418.91,1241569.78,652448.27,1285937.87,89952.21,0
-1.29,0,0,0,0,0,0,0,0,0,10920.74,250057.15,682552.2,598859.42,1290863.02,800591.26,990183.54,680041.92,1283975.6,979826.09,975929.36,629685.73,1396887.56,984938.22,1019831.85,686577.16,1290252.88,1021916.5,999547.84,628212.81,1367795.92,1118652.61,1166473.24,639668.2,1352885,1037069.67,1171285.49,780583.3,1559903.42,1257649.66,1287974.04,737864.49,1718176.08,1049223.13,1238909.12,651089.86,1283293.62,89783.66,0
-1.28,0,0,0,0,0,0,0,0,0,10897.83,249547.44,681197.65,597662,1288156.37,798983.79,988112.31,678675.34,1281247.01,977815.14,973877.55,628350.3,1393973.03,982860.78,1017667.53,685214.75,1287563.34,1019727.64,997456.16,626914.38,1364845.95,1116270.14,1164072.05,638353.55,1350038.68,1034916.11,1168891.46,778974.05,1556611.88,1255022.21,1285329.19,736326.91,1714492.21,1047027.35,1236248.47,649731.46,1280649.36,89615.1,0
-1.27,0,0,0,0,0,0,0,0,0,10874.93,249037.72,679843.11,596464.59,1285449.72,797376.32,986041.09,677308.75,1278518.42,975804.2,971825.74,627014.86,1391058.5,980783.34,1015503.21,683852.34,1284873.79,1017538.77,995364.48,625615.95,1361895.98,1113887.67,1161670.86,637038.9,1347192.36,1032762.55,1166497.43,777364.81,1553320.34,1252394.75,1282684.33,734789.33,1710808.34,1044831.58,1233587.81,648373.05,1278005.11,89446.55,0
-1.26,0,0,0,0,0,0,0,0,0,10852.02,248528,678488.57,595267.18,1282743.08,795768.85,983969.87,675942.17,1275789.83,973793.25,969773.93,625679.42,1388143.97,978705.9,1013338.9,682489.93,1282184.25,1015349.91,993272.8,624317.51,1358946.01,1111505.21,1159269.67,635724.24,1344346.04,1030608.98,1164103.4,775755.56,1550028.8,1249767.3,1280039.47,733251.74,1707124.48,1042635.8,1230927.16,647014.65,1275360.86,89278,0
-1.25,0,0,0,0,0,0,0,0,0,10829.12,248018.29,677134.03,594069.77,1280036.43,794161.38,981898.65,674575.58,1273061.24,971782.31,967722.13,624343.98,1385229.44,976628.46,1011174.58,681127.52,1279494.71,1013161.05,991181.12,623019.08,1355996.04,1109122.74,1156868.48,634409.59,1341499.72,1028455.42,1161709.37,774146.32,1546737.26,1247139.85,1277394.61,731714.16,1703440.61,1040440.03,1228266.5,645656.24,1272716.6,89109.45,0
-1.24,0,0,0,0,0,0,0,0,0,10806.21,247508.57,675779.49,592872.36,1277329.79,792553.91,979827.42,673208.99,1270332.65,969771.37,965670.32,623008.55,1382314.91,974551.02,1009010.26,679765.11,1276805.16,1010972.19,989089.44,621720.65,1353046.07,1106740.27,1154467.29,633094.94,1338653.39,1026301.86,1159315.34,772537.07,1543445.72,1244512.39,1274749.76,730176.58,1699756.74,1038244.25,1225605.85,644297.84,1270072.35,88940.9,0
-1.23,0,0,0,0,0,0,0,0,0,10783.31,246998.85,674424.94,591674.94,1274623.14,790946.43,977756.2,671842.41,1267604.06,967760.42,963618.51,621673.11,1379400.38,972473.58,1006845.95,678402.7,1274115.62,1008783.32,986997.76,620422.21,1350096.1,1104357.81,1152066.1,631780.28,1335807.07,1024148.3,1156921.31,770927.83,1540154.18,1241884.94,1272104.9,728638.99,1696072.88,1036048.47,1222945.2,642939.43,1267428.09,88772.35,0
-1.22,0,0,0,0,0,0,0,0,0,10760.4,246489.14,673070.4,590477.53,1271916.5,789338.96,975684.98,670475.82,1264875.47,965749.48,961566.7,620337.67,1376485.85,970396.14,1004681.63,677040.29,1271426.07,1006594.46,984906.07,619123.78,1347146.13,1101975.34,1149664.91,630465.63,1332960.75,1021994.74,1154527.29,769318.58,1536862.64,1239257.49,1269460.04,727101.41,1692389.01,1033852.7,1220284.54,641581.03,1264783.84,88603.8,0
-1.21,0,0,0,0,0,0,0,0,0,10737.5,245979.42,671715.86,589280.12,1269209.85,787731.49,973613.75,669109.24,1262146.89,963738.53,959514.89,619002.23,1373571.32,968318.7,1002517.31,675677.87,1268736.53,1004405.6,982814.39,617825.34,1344196.16,1099592.87,1147263.72,629150.98,1330114.43,1019841.18,1152133.26,767709.34,1533571.1,1236630.03,1266815.18,725563.83,1688705.15,1031656.92,1217623.89,640222.62,1262139.59,88435.25,0
-1.2,0,0,0,0,0,0,0,0,0,10714.59,245469.7,670361.32,588082.71,1266503.2,786124.02,971542.53,667742.65,1259418.3,961727.59,957463.09,617666.8,1370656.79,966241.26,1000353,674315.46,1266046.99,1002216.74,980722.71,616526.91,1341246.19,1097210.41,1144862.53,627836.32,1327268.11,1017687.61,1149739.23,766100.09,1530279.56,1234002.58,1264170.33,724026.25,1685021.28,1029461.14,1214963.23,638864.22,1259495.33,88266.69,0
-1.19,0,0,0,0,0,0,0,0,0,10692.81,244981.59,669068.3,586947.6,1263921.66,784599.16,969563.88,666446.62,1256816.98,959825.13,955508.17,616418.84,1367875.91,964254.48,998283.9,673015.76,1263486.7,1000138.65,978721.7,615284.61,1338432.87,1094936.62,1142574.37,626587.24,1324563.22,1015627.41,1147460.3,764560.66,1527137.15,1231495.39,1261650.08,722560.7,1681516.28,1027368.02,1212442.34,637571.89,1257001.34,88104.48,0
-1.18,0,0,0,0,0,0,0,0,0,10671.02,244493.48,667775.28,585812.5,1261340.13,783074.31,967585.22,665150.58,1254215.66,957922.67,953553.25,615170.88,1365095.04,962267.69,996214.8,671716.06,1260926.41,998060.57,976720.69,614042.31,1335619.54,1092662.84,1140286.21,625338.17,1321858.34,1013567.2,1145181.37,763021.23,1523994.75,1228988.21,1259129.84,721095.16,1678011.28,1025274.9,1209921.46,636279.56,1254507.36,87942.26,0
-1.17,0,0,0,0,0,0,0,0,0,10649.24,244005.37,666482.26,584677.39,1258758.59,781549.45,965606.56,663854.54,1251614.34,956020.22,951598.33,613922.92,1362314.16,960280.91,994145.7,670416.35,1258366.12,995982.48,974719.68,612800.01,1332806.22,1090389.06,1137998.05,624089.09,1319153.45,1011506.99,1142902.44,761481.79,1520852.34,1226481.03,1256609.59,719629.61,1674506.29,1023181.78,1207400.57,634987.23,1252013.37,87780.04,0
-1.16,0,0,0,0,0,0,0,0,0,10627.46,243517.25,665189.24,583542.28,1256177.05,780024.59,963627.91,662558.51,1249013.02,954117.76,949643.41,612674.96,1359533.28,958294.12,992076.6,669116.65,1255805.83,993904.4,972718.67,611557.71,1329992.9,1088115.27,1135709.89,622840.01,1316448.56,1009446.78,1140623.51,759942.36,1517709.94,1223973.84,1254089.35,718164.07,1671001.29,1021088.65,1204879.68,633694.91,1249519.38,87617.83,0
-1.15,0,0,0,0,0,0,0,0,0,10605.67,243029.14,663896.22,582407.18,1253595.51,778499.73,961649.25,661262.47,1246411.71,952215.3,947688.49,611427,1356752.4,956307.33,990007.5,667816.94,1253245.54,991826.32,970717.66,610315.41,1327179.57,1085841.49,1133421.73,621590.93,1313743.68,1007386.57,1138344.58,758402.93,1514567.53,1221466.66,1251569.1,716698.52,1667496.29,1018995.53,1202358.79,632402.58,1247025.39,87455.61,0
-1.14,0,0,0,0,0,0,0,0,0,10583.89,242541.03,662603.2,581272.07,1251013.97,776974.87,959670.6,659966.44,1243810.39,950312.85,945733.57,610179.04,1353971.52,954320.55,987938.4,666517.24,1250685.25,989748.23,968716.65,609073.11,1324366.25,1083567.71,1131133.57,620341.85,1311038.79,1005326.37,1136065.65,756863.5,1511425.13,1218959.47,1249048.86,715232.98,1663991.29,1016902.41,1199837.9,631110.25,1244531.4,87293.39,0
-1.13,0,0,0,0,0,0,0,0,0,10562.11,242052.91,661310.18,580136.96,1248432.43,775450.01,957691.94,658670.4,1241209.07,948410.39,943778.65,608931.08,1351190.65,952333.76,985869.3,665217.53,1248124.96,987670.15,966715.64,607830.81,1321552.92,1081293.92,1128845.42,619092.77,1308333.9,1003266.16,1133786.73,755324.06,1508282.72,1216452.29,1246528.61,713767.43,1660486.3,1014809.29,1197317.01,629817.92,1242037.41,87131.17,0
-1.12,0,0,0,0,0,0,0,0,0,10540.32,241564.8,660017.16,579001.86,1245850.89,773925.15,955713.29,657374.37,1238607.75,946507.93,941823.73,607683.12,1348409.77,950346.98,983800.21,663917.83,1245564.67,985592.07,964714.63,606588.51,1318739.6,1079020.14,1126557.26,617843.69,1305629.02,1001205.95,1131507.8,753784.63,1505140.32,1213945.1,1244008.37,712301.89,1656981.3,1012716.16,1194796.13,628525.59,1239543.43,86968.96,0
-1.11,0,0,0,0,0,0,0,0,0,10518.54,241076.69,658724.14,577866.75,1243269.35,772400.29,953734.63,656078.33,1236006.43,944605.47,939868.81,606435.16,1345628.89,948360.19,981731.11,662618.13,1243004.38,983513.98,962713.62,605346.21,1315926.28,1076746.36,1124269.1,616594.61,1302924.13,999145.74,1129228.87,752245.2,1501997.92,1211437.92,1241488.12,710836.34,1653476.3,1010623.04,1192275.24,627233.27,1237049.44,86806.74,0
